co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,pm2_5_category,pm2_5_category_encoded,pm2_5_category_Good,pm2_5_category_Moderate,pm2_5_category_Poor,pm2_5_category_Very Poor
-0.3994253289746202,-0.45183891348949995,0.16091721687260838,0.22785390414288786,-0.2397682549880717,-0.6201024226932584,-0.6480154239683598,-0.10680549620641358,2022,11,23,11,Moderate,1,False,True,False,False
-0.22168164937282092,-0.4473319048668595,0.895365828543226,-0.5344860622992568,-0.23026137372485853,-0.5662899936357855,-0.577083804862725,0.09469892930097795,2022,11,23,12,Poor,2,False,False,True,False
-0.07200644897650908,-0.16403422001517348,0.8389014852217476,-0.7491194372659318,-0.18191787113107236,-0.5006467762375392,-0.4940994251491671,0.35377604781048144,2022,11,23,13,Poor,2,False,False,True,False
-0.08136027317504285,-0.1963881033419853,0.669508455257312,-0.7487465941131234,-0.19162702646371568,-0.46480125335430034,-0.4463749848538192,0.5071769732437399,2022,11,23,14,Poor,2,False,False,True,False
-0.23103897687629787,-0.42946483496996335,0.44344500772569934,-0.7088523767626297,-0.336252986106214,-0.5208209190425146,-0.5072751137640397,0.46892143381470514,2022,11,23,15,Poor,2,False,False,True,False
-0.3713603530740759,-0.5336089270716912,0.11846592225865007,-0.5522582525831217,-0.4713720644854992,-0.5962642670812524,-0.5927299350928861,0.35377604781048144,2022,11,23,16,Poor,2,False,False,True,False
-0.3994253289746202,-0.5387597940689945,-0.02269493604504594,-0.48328226931357643,-0.5100064117466422,-0.6064617003152771,-0.6031357346239502,0.33445889423740427,2022,11,23,17,Poor,2,False,False,True,False
-0.4602321928749755,-0.540208475411986,-0.13582969693370173,-0.4344398162956823,-0.6159980241279974,-0.6462802491338503,-0.6550898704121407,0.20037512237722271,2022,11,23,18,Moderate,1,False,True,False,False
-0.5771655052714761,-0.5414961921613118,-0.36168707021961555,-0.3411047470426581,-0.7751877167694606,-0.7211938603812099,-0.7484426187231977,-0.020446456703245745,2022,11,23,19,Moderate,1,False,True,False,False
-0.6332954570725647,-0.5416571567549777,-0.5382926987835098,-0.26106775023979834,-0.83303810062646,-0.7377922798443847,-0.774082808215208,-0.07801914970535759,2022,11,23,20,Moderate,1,False,True,False,False
-0.6520031054696321,-0.5418181213486434,-0.6372083367189466,-0.22999748750576898,-0.83303810062646,-0.7276831360755895,-0.7700776983237554,-0.08748834263333652,2022,11,23,21,Moderate,1,False,True,False,False
-0.661360432973109,-0.5418181213486434,-0.686666155686665,-0.22999748750576898,-0.8281835229601384,-0.7154991898738976,-0.7610568433345956,-0.07801914970535759,2022,11,23,22,Moderate,1,False,True,False,False
-0.6660373450723759,-0.5416571567549777,-0.707891802993644,-0.2565936324060981,-0.8281835229601384,-0.7064495196878582,-0.7542444134257694,-0.06817118906025958,2022,11,23,23,Moderate,1,False,True,False,False
-0.6520031054696321,-0.5414961921613118,-0.6584339840259257,-0.31438432109139286,-0.808967486364282,-0.6923673499837286,-0.7401329514717724,-0.02991564963122467,2022,11,24,0,Moderate,1,False,True,False,False
-0.5771655052714761,-0.5360233959766771,-0.44658965944753215,-0.4610359611960114,-0.7027735999134964,-0.6329043951515578,-0.672233237984901,0.09469892930097795,2022,11,24,1,Moderate,1,False,True,False,False
-0.39006800147114323,-0.430269657938292,-0.10739145102726376,-0.693317245395615,-0.5002972564139988,-0.5032071707291991,-0.5195898909069177,0.3730932013835584,2022,11,24,2,Poor,2,False,False,True,False
-0.23103897687629787,-0.11011108113715368,-0.1498427456412219,-0.651061688077335,-0.3556712967715005,-0.4101942191097605,-0.4111150454356093,0.5071769732437399,2022,11,24,3,Poor,2,False,False,True,False
-0.22168164937282092,-0.02367309433865634,-0.20630708896270042,-0.4810452103967263,-0.22055221839221534,-0.38538487938022825,-0.38135745325145115,0.46892143381470514,2022,11,24,4,Poor,2,False,False,True,False
-0.25910044947189886,-0.1316803366883616,-0.1922940402551802,-0.22999748750576898,-0.03729191148857419,-0.3554988953999911,-0.3542574573504066,0.39203158723951625,2022,11,24,5,Poor,2,False,False,True,False
-0.324584225471521,-0.27558268342552483,-0.1922940402551802,0.17453733329129337,0.15567755074771045,-0.3280408717135693,-0.33879848178807026,0.23863066180625764,2022,11,24,6,Poor,2,False,False,True,False
-0.6099073932712873,-0.4528047010514943,-0.6584339840259257,0.938990077599352,0.0013424357725689414,-0.505988288883933,-0.5603147466256145,-0.38974498089442383,2022,11,24,7,Poor,2,False,False,True,False
-0.6753911692709095,-0.484675690597309,-0.7995948423296219,1.2056972129082604,-0.17241098986785922,-0.5501771662313739,-0.6147393240290936,-0.49542117397066865,2022,11,24,8,Poor,2,False,False,True,False
-0.6941023209729201,-0.4941726016235871,-0.7855817936221016,1.2767859740437195,-0.22055221839221534,-0.5872587416278279,-0.6520953957269424,-0.4810280007201406,2022,11,24,9,Poor,2,False,False,True,False
-0.25910044947189886,-0.32596460124289856,0.27384590351556537,0.35225923612994137,-0.01807587489271771,-0.3965093519991645,-0.415195017194192,0.008339889797810113,2022,11,24,10,Poor,2,False,False,True,False
0.37702615882231266,0.27845744797192024,1.177893619396317,-0.5233007677150063,0.17489358734356691,-0.10122523553859311,-0.062183882742877346,0.5071769732437399,2022,11,24,11,Poor,2,False,False,True,False
0.8821887184222231,1.386698675360476,1.2343579627177956,-0.7391769531910424,0.21352793460470976,0.10479823157480012,0.19223417269828305,0.8912474384025652,2022,11,24,12,Poor,2,False,False,True,False
1.349928974618112,2.4228277647867844,1.0649649327533601,-0.7499894046224845,0.38707908617570774,0.39147412517548047,0.5303103646571711,1.4476572148506066,2022,11,24,13,Very Poor,3,False,False,False,True
1.6305752303186118,2.739445120527277,0.7259727985787906,-0.7499894046224845,0.4643477806979937,0.7175712650012005,0.898555889069432,1.8889216052944249,2022,11,24,14,Very Poor,3,False,False,False,True
1.593156430219534,2.365202440254453,0.42922588477248036,-0.7499894046224845,0.32922870231870843,0.8896915774664073,1.0666956426433167,1.9658114518696137,2022,11,24,15,Very Poor,3,False,False,False,True
1.4808965266173568,1.9911207245752949,0.3162971981295234,-0.7499894046224845,0.1941096239394234,0.97021156975585,1.1234409379278243,1.8889216052944249,2022,11,24,16,Very Poor,3,False,False,False,True
1.5557376301204555,1.962308062309129,0.27384590351556537,-0.7499894046224845,0.1941096239394234,1.1330614883719434,1.2859286205333968,1.8889216052944249,2022,11,24,17,Very Poor,3,False,False,False,True
1.5183153267164344,1.9046827377767974,0.20336851148656668,-0.7499894046224845,0.059192819629568266,1.109223332759937,1.248946858171198,1.5821197544279073,2022,11,24,18,Very Poor,3,False,False,False,True
1.1441238224207118,1.616878044302471,0.062001578937171724,-0.7499894046224845,-0.24947741032071502,0.7965020469165094,0.8948876575800639,0.910185824258523,2022,11,24,19,Very Poor,3,False,False,False,True
0.807347614919124,1.242635364029647,-0.07915927936652443,-0.7499894046224845,-0.40381252529585665,0.5469960181775126,0.6149417054475881,0.5840668198189288,2022,11,24,20,Very Poor,3,False,False,False,True
0.5828348143246561,0.9261789728828206,-0.20630708896270042,-0.7499894046224845,-0.45195375382021263,0.41535642552010144,0.4614748778311752,0.5071769732437399,2022,11,24,21,Very Poor,3,False,False,False,True
0.45186726232541197,0.6958386393471598,-0.2912096781906169,-0.7499894046224845,-0.46166290915285596,0.34962491865662526,0.3869873200368676,0.5071769732437399,2022,11,24,22,Very Poor,3,False,False,False,True
0.39573731052432337,0.6095616171423283,-0.34767402151209537,-0.7499894046224845,-0.45195375382021263,0.3463582084431281,0.37770444851275276,0.46892143381470514,2022,11,24,23,Very Poor,3,False,False,False,True
0.43315611062340115,0.6958386393471598,-0.40413836483357385,-0.7499894046224845,-0.4135216806284998,0.4193294514554357,0.4452298526639745,0.3730932013835584,2022,11,25,0,Very Poor,3,False,False,False,True
0.7699288148200459,1.1851710040909813,-0.41815141354109403,-0.7499894046224845,-0.20133618179635887,0.7349201449188272,0.7760070125776917,0.545811280389894,2022,11,25,1,Very Poor,3,False,False,False,True
1.6679940304176895,2.5379174492577823,-0.3334548985588764,-0.7498651235715484,0.17489358734356691,1.4752273108694596,1.553185486187345,1.0829039032648586,2022,11,25,2,Very Poor,3,False,False,False,True
2.603478046114411,4.293719236963573,-0.10739145102726376,-0.7443967573303593,0.3678630495798513,2.1241107355747877,2.204932901420755,1.1980492892690824,2022,11,25,3,Very Poor,3,False,False,False,True
1.9673479345152562,3.1999648230049327,0.386980664404221,-0.7077338473042046,0.4835638172938499,1.5241396746066869,1.5458864541421744,1.1404765962669703,2022,11,25,4,Very Poor,3,False,False,False,True
2.266701838612823,2.8257221427321086,1.7147170294417602,-0.6110431896759052,0.830868394505276,1.8774741144557545,1.8855721762443567,1.5434854472817534,2022,11,25,5,Very Poor,3,False,False,False,True
2.566059246015333,1.4153503730329762,4.116100214570185,-0.19880294372080354,1.2744554287654142,2.521678197503911,2.4723020598753984,1.5434854472817534,2022,11,25,6,Very Poor,3,False,False,False,True
